,pos,g123
0,185756.747,0.0625
1,218856.211,0.240234375
2,232126.84,0.2265625
3,244195.418,0.484375
4,252514.115,0.298828125
5,261151.719,0.76953125
6,271265.402,0.6171875
7,280790.205,0.212890625
8,289164.448,0.53125
9,298160.99,0.525390625
10,309338.294,0.296875
11,372700.109,0.296875
12,383988.079,0.1875
13,391934.996,0.484375
14,399140.053,0.365234375
15,408148.354,0.333984375
16,415532.89,0.236328125
17,424607.954,0.138671875
18,433795.699,0.185546875
19,444965.502,0.23828125
20,456466.996,0.1015625
21,471194.127,0.0859375
22,482582.806,0.07421875
23,493084.211,0.037109375
24,500033.751,0.119140625
25,508711.192,0.078125
26,515446.917,0.0859375
27,523081.996,0.12109375
28,531289.947,0.119140625
29,538580.315,0.18359375
30,544722.446,0.05078125
31,553037.603,0.072265625
32,559902.604,0.060546875
33,565136.601,0.087890625
34,569915.268,0.037109375
35,576186.278,0.04296875
36,582826.184,0.060546875
37,589405.332,0.05078125
38,595132.888,0.0625
39,602821.694,0.04296875
40,607136.703,0.04296875
41,611219.52,0.037109375
42,615464.764,0.037109375
43,619795.312,0.05078125
44,624987.177,0.04296875
45,629813.327,0.05078125
46,635016.856,0.05078125
47,640138.284,0.037109375
48,645620.265,0.1015625
49,651351.638,0.072265625
50,656619.95,0.07421875
51,661686.798,0.037109375
52,666646.568,0.060546875
53,671130.506,0.0859375
54,675295.993,0.05078125
55,679546.181,0.1015625
56,684083.702,0.140625
57,688021.014,0.18359375
58,692707.153,0.1640625
59,697548.787,0.1640625
60,703958.161,0.087890625
61,755526.67,0.162109375
62,788635.083,0.072265625
63,792405.349,0.037109375
64,796152.325,0.072265625
65,800636.235,0.064453125
66,805496.413,0.076171875
67,809960.268,0.04296875
68,813875.856,0.037109375
69,817570.159,0.037109375
70,821366.437,0.04296875
71,825652.134,0.037109375
72,830088.388,0.05078125
73,833967.155,0.072265625
74,837682.173,0.10546875
75,841404.356,0.07421875
76,847139.596,0.18359375
77,853208.072,0.0859375
78,858055.749,0.060546875
79,863976.761,0.103515625
80,870194.335,0.05078125
81,874786.525,0.037109375
82,880001.629,0.060546875
83,885293.287,0.04296875
84,890025.18,0.1015625
85,894133.534,0.189453125
86,898093.888,0.236328125
87,902303.619,0.138671875
88,908859.066,0.060546875
89,914085.688,0.123046875
90,918239.97,0.08984375
91,922608.38,0.037109375
92,926604.446,0.138671875
93,931147.557,0.1015625
94,934983.692,0.05078125
95,939081.71,0.037109375
96,943040.665,0.04296875
97,946716.856,0.037109375
98,950547.168,0.037109375
99,954629.654,0.037109375
100,958112.149,0.037109375
101,961945.537,0.04296875
102,966170.477,0.037109375
103,970594.312,0.04296875
104,974771.609,0.037109375
105,978848.66,0.072265625
106,982865.213,0.037109375
107,986756.549,0.037109375
108,990656.096,0.04296875
109,994850.616,0.037109375
110,998831.818,0.04296875
111,1003074.225,0.072265625
112,1006918.158,0.072265625
113,1010749.33,0.04296875
114,1015447.575,0.060546875
115,1019963.526,0.119140625
116,1024228.736,0.072265625
117,1028024.105,0.037109375
118,1031674.327,0.04296875
119,1034821.644,0.072265625
120,1038042.157,0.060546875
121,1041940.746,0.05078125
122,1046690.09,0.072265625
123,1050357.308,0.037109375
124,1054060.038,0.037109375
125,1057945.805,0.04296875
126,1062307.155,0.037109375
127,1065678.002,0.05078125
128,1069552.509,0.04296875
129,1073328.597,0.037109375
130,1077495.489,0.037109375
131,1081361.176,0.04296875
132,1084970.556,0.04296875
133,1089577.247,0.037109375
134,1093383.126,0.037109375
135,1097710.061,0.037109375
136,1102706.14,0.037109375
137,1106291.192,0.072265625
138,1109869.621,0.037109375
139,1114289.983,0.037109375
140,1119858.835,0.037109375
141,1125176.095,0.037109375
142,1129857.347,0.037109375
143,1133781.691,0.037109375
144,1137641.509,0.037109375
145,1141396.946,0.04296875
146,1145009.791,0.037109375
147,1149374.662,0.04296875
148,1154128.18,0.037109375
149,1157983.562,0.05078125
150,1162461.978,0.037109375
151,1166364.855,0.037109375
152,1170149.936,0.037109375
153,1174434.954,0.037109375
154,1179836.978,0.037109375
155,1185838.915,0.037109375
156,1190242.329,0.04296875
157,1193790.203,0.037109375
158,1197136.39,0.04296875
159,1200618.03,0.037109375
160,1204646.498,0.037109375
161,1208149.921,0.037109375
162,1211620.516,0.037109375
163,1215958.636,0.037109375
164,1220645.509,0.037109375
165,1224667.524,0.037109375
166,1228181.666,0.04296875
167,1231673.816,0.04296875
168,1235456.989,0.060546875
169,1239083.362,0.060546875
170,1242741.592,0.05078125
171,1246300.925,0.04296875
172,1250054.363,0.037109375
173,1254409.671,0.04296875
174,1258597.208,0.060546875
175,1262987.529,0.05078125
176,1267090.354,0.04296875
177,1270590.883,0.060546875
178,1274913.901,0.037109375
179,1278627.4,0.05078125
180,1282139.392,0.04296875
181,1286684.293,0.04296875
182,1290769.929,0.037109375
183,1295791.302,0.060546875
184,1303903.165,0.04296875
185,1307662.821,0.05078125
186,1311759.894,0.04296875
187,1315958.246,0.037109375
188,1319822.666,0.037109375
189,1323352.631,0.0859375
190,1327270.681,0.07421875
191,1332225.467,0.05078125
192,1353920.512,0.060546875
193,1375296.241,0.037109375
194,1379053.36,0.04296875
195,1382941.185,0.05078125
196,1387154.406,0.037109375
197,1391377.793,0.037109375
198,1395423.853,0.037109375
199,1399192.08,0.037109375
200,1403336.776,0.05078125
201,1407189.356,0.072265625
202,1412281.011,0.04296875
203,1417420.453,0.037109375
204,1421081.47,0.037109375
205,1424647.458,0.04296875
206,1428840.938,0.060546875
207,1433456.969,0.078125
208,1438190.552,0.05078125
209,1442841.637,0.05078125
210,1446634.463,0.037109375
211,1450421.344,0.037109375
212,1454252.719,0.04296875
213,1457810.74,0.037109375
214,1462022.567,0.037109375
215,1466098.764,0.04296875
216,1473531.456,0.037109375
217,1501157.063,0.091796875
218,1506273.81,0.037109375
219,1511373.84,0.072265625
220,1515661.032,0.05078125
221,1519728.095,0.037109375
222,1523895.954,0.037109375
223,1529208.662,0.05078125
224,1532771.254,0.05078125
225,1536424.945,0.05078125
226,1540647.138,0.037109375
227,1544711.08,0.037109375
228,1548663.279,0.037109375
229,1552965.333,0.037109375
230,1556943.885,0.037109375
231,1561061.309,0.04296875
232,1565033.912,0.037109375
233,1569108.075,0.037109375
234,1575446.886,0.05078125
235,1580057.874,0.04296875
236,1583653.491,0.037109375
237,1587545.164,0.037109375
238,1591408.326,0.05078125
239,1595405.877,0.04296875
240,1599371.503,0.04296875
241,1603771.459,0.037109375
242,1607510.757,0.04296875
243,1611515.171,0.05078125
244,1615171.873,0.05078125
245,1619078.863,0.037109375
246,1625020.51,0.04296875
247,1629902.111,0.05078125
248,1634643.512,0.05078125
249,1640048.724,0.04296875
250,1644697.323,0.037109375
251,1648674.201,0.037109375
252,1653199.419,0.037109375
253,1657842.728,0.072265625
254,1662161.889,0.060546875
255,1669508.541,0.05078125
256,1673710.498,0.119140625
257,1677817.397,0.05078125
258,1681892.997,0.04296875
259,1686759.534,0.060546875
260,1690853.352,0.07421875
261,1694831.401,0.04296875
262,1699762.422,0.060546875
263,1703882.176,0.037109375
264,1710214.998,0.037109375
265,1720129.159,0.037109375
266,1724826.899,0.072265625
267,1735680.479,0.060546875
268,1740823.086,0.04296875
269,1747047.489,0.04296875
270,1755381.731,0.1015625
271,1761781.57,0.060546875
272,1766802.346,0.04296875
273,1772182.42,0.07421875
274,1778427.135,0.04296875
275,1782104.392,0.04296875
276,1786657.976,0.0625
277,1791138.823,0.037109375
278,1795136.768,0.04296875
279,1798745.015,0.04296875
280,1802058.59,0.04296875
281,1805562.432,0.037109375
282,1814548.478,0.04296875
283,1818935.857,0.060546875
284,1823593.47,0.04296875
285,1831790.903,0.037109375
