,pos,g123
0,174115.3742857143,0.3112947658402203
1,214593.67571428572,0.8292011019283744
2,221472.96,0.4986225895316803
3,231522.26285714286,0.6804407713498621
4,240735.86571428573,0.6308539944903581
5,247345.68857142856,0.674931129476584
6,252923.1542857143,0.6290174471992654
7,258668.27,0.8292011019283744
8,265700.28714285715,0.8842975206611571
9,272731.6785714286,0.6326905417814509
10,279610.5,0.7777777777777777
11,285246.03571428574,0.465564738292011
12,291443.4442857143,0.4618916437098255
13,297877.2,0.6804407713498621
14,303158.68,0.674931129476584
15,329810.52428571426,0.41597796143250687
16,373398.72428571427,0.5371900826446281
17,381632.08,0.14416896235078056
18,387784.47714285715,0.6786042240587696
19,393005.65,0.674931129476584
20,397667.10714285716,0.7759412304866852
21,404367.7042857143,0.49494949494949503
22,410065.4514285714,0.3461891643709826
23,414998.9414285714,0.7759412304866848
24,421434.97285714286,0.5849403122130394
25,428006.54142857145,0.4196510560146924
26,433829.51285714284,0.41965105601469255
27,442201.5757142857,0.5831037649219469
28,450037.58,0.4178145087235995
29,458329.8242857143,0.34435261707988973
30,469689.02142857143,0.15518824609733703
31,476871.15714285715,0.2800734618916437
32,485812.77571428573,0.10009182736455463
33,492848.32,0.07070707070707072
34,497522.92285714287,0.08356290174471993
35,502657.3028571429,0.1790633608815427
36,509442.57285714283,0.06887052341597796
37,514068.2342857143,0.19742883379247017
38,517953.9442857143,0.41597796143250687
39,524755.1771428571,0.2800734618916437
40,530041.7285714286,0.19742883379247017
41,535768.8328571429,0.19926538108356295
42,539914.2171428571,0.11294765840220387
43,544319.8671428572,0.13314967860422405
44,550208.3185714285,0.17355371900826447
45,555582.0228571428,0.1221303948576676
46,560257.4885714286,0.22865013774104687
47,563981.3542857143,0.22314049586776863
48,567259.7014285715,0.05968778696051424
49,570644.7314285714,0.07438016528925621
50,574880.0514285715,0.11662075298438937
51,580060.5542857143,0.05785123966942149
52,584666.9685714286,0.04866850321395777
53,589113.3157142857,0.12029384756657485
54,593111.43,0.08172635445362719
55,597754.1771428571,0.10192837465564739
56,603090.2571428572,0.08356290174471993
57,606114.4014285714,0.03581267217630855
58,608989.76,0.07254361799816346
