,pos,g123
0,174115.3742857143,0.14097881665449236
1,214593.67571428572,0.7078159240321404
2,221472.96,0.1891891891891892
3,231522.26285714286,0.4404674945215486
4,240735.86571428573,0.7516435354273193
5,247345.68857142856,0.5807158509861213
6,252923.1542857143,0.5807158509861213
7,258668.27,0.7063550036523009
8,265700.28714285715,0.7063550036523009
9,272731.6785714286,0.7078159240321404
10,279610.5,0.6625273922571221
11,285246.03571428574,0.34258582907231555
12,291443.4442857143,0.2841490138787437
13,297877.2,0.579254930606282
14,303158.68,0.5412710007304602
15,329810.52428571426,0.25785244704163623
16,373398.72428571427,0.6201607012417824
17,381632.08,0.3644996347699052
18,387784.47714285715,0.34404674945215485
19,393005.65,0.4390065741417093
20,397667.10714285716,0.4682249817384952
21,404367.7042857143,0.398100803506209
22,410065.4514285714,0.46530314097881664
23,414998.9414285714,0.6216216216216216
24,421434.97285714286,0.5018261504747992
25,428006.54142857145,0.2052593133674215
26,433829.51285714284,0.23155588020452889
27,442201.5757142857,0.5032870708546383
28,450037.58,0.2841490138787437
29,458329.8242857143,0.2768444119795472
30,469689.02142857143,0.14828341855368884
31,476871.15714285715,0.12636961285609935
32,485812.77571428573,0.12636961285609935
33,492848.32,0.05186267348429511
34,497522.92285714287,0.0679327976625274
35,502657.3028571429,0.1672753834915997
36,509442.57285714283,0.16143170197224252
37,514068.2342857143,0.11176040905770636
38,517953.9442857143,0.13075237399561723
39,524755.1771428571,0.09130752373995618
40,530041.7285714286,0.14390065741417093
41,535768.8328571429,0.2037983929875822
42,539914.2171428571,0.12490869247626006
43,544319.8671428572,0.10737764791818848
44,550208.3185714285,0.1818845872899927
45,555582.0228571428,0.0723155588020453
46,560257.4885714286,0.09715120525931338
47,563981.3542857143,0.10299488677867057
48,567259.7014285715,0.0679327976625274
49,570644.7314285714,0.04894083272461651
50,574880.0514285715,0.10883856829802778
51,580060.5542857143,0.085463842220599
52,584666.9685714286,0.0606281957633309
53,589113.3157142857,0.09276844411979548
54,593111.43,0.04163623082542002
55,597754.1771428571,0.10007304601899197
56,603090.2571428572,0.0679327976625274
57,606114.4014285714,0.031409788166544925
58,608989.76,0.11322132943754566
59,611831.3685714286,0.04894083272461651
60,614840.2085714285,0.04163623082542002
61,617735.4242857143,0.03579254930606282
62,621026.0885714286,0.10883856829802778
63,624773.59,0.04163623082542002
64,628133.1528571428,0.04163623082542002
65,631470.7971428571,0.0679327976625274
66,635352.7957142857,0.05040175310445581
67,638879.2957142857,0.0620891161431702
68,642447.9471428571,0.08108108108108109
69,646534.9642857143,0.12929145361577796
70,650638.0485714285,0.0723155588020453
71,654086.2642857142,0.1643535427319211
72,657997.7757142857,0.059167275383491605
73,661420.36,0.031409788166544925
74,665015.7128571429,0.03579254930606282
75,668212.7671428572,0.08254200146092039
76,671368.39,0.25639152666179693
77,674276.08,0.2783053323593865
78,677157.4042857143,0.053323593864134405
