,pos,g123
0,185756.747,0.27783203125
1,218856.211,0.388671875
2,232126.84,0.4921875
3,244195.418,0.38623046875
4,252514.115,0.380859375
5,261151.719,0.5458984375
6,271265.402,0.4990234375
7,280790.205,0.46044921875
8,289164.448,0.44384765625
9,298160.99,0.5693359375
10,309338.294,0.439453125
11,372700.109,0.45751953125
12,383988.079,0.28564453125
13,391934.996,0.4794921875
14,399140.053,0.50634765625
15,408148.354,0.4013671875
16,415532.89,0.44091796875
17,424607.954,0.4189453125
18,433795.699,0.400390625
19,444965.502,0.37451171875
20,456466.996,0.1728515625
21,471194.127,0.22265625
22,482582.806,0.19287109375
23,493084.211,0.037109375
24,500033.751,0.27294921875
25,508711.192,0.19775390625
26,515446.917,0.328125
27,523081.996,0.2392578125
28,531289.947,0.26318359375
29,538580.315,0.1708984375
30,544722.446,0.10400390625
31,553037.603,0.10009765625
32,559902.604,0.12939453125
33,565136.601,0.0625
34,569915.268,0.05029296875
35,576186.278,0.080078125
36,582826.184,0.1083984375
37,589405.332,0.07568359375
38,595132.888,0.1474609375
39,602821.694,0.0546875
40,607136.703,0.0927734375
41,611219.52,0.03271484375
42,615464.764,0.1025390625
43,619795.312,0.1416015625
44,624987.177,0.09619140625
45,629813.327,0.07373046875
46,635016.856,0.1025390625
47,640138.284,0.109375
48,645620.265,0.103515625
49,651351.638,0.05810546875
50,656619.95,0.0810546875
51,661686.798,0.04541015625
52,666646.568,0.109375
53,671130.506,0.197265625
54,675295.993,0.11376953125
55,679546.181,0.201171875
56,684083.702,0.17431640625
57,688021.014,0.205078125
58,692707.153,0.28759765625
59,697548.787,0.29931640625
60,703958.161,0.26416015625
61,755526.67,0.2626953125
62,788635.083,0.10498046875
63,792405.349,0.07177734375
64,796152.325,0.06103515625
65,800636.235,0.08447265625
66,805496.413,0.08837890625
67,809960.268,0.07861328125
68,813875.856,0.0986328125
69,817570.159,0.06201171875
70,821366.437,0.0986328125
71,825652.134,0.12158203125
72,830088.388,0.0791015625
73,833967.155,0.181640625
74,837682.173,0.169921875
75,841404.356,0.1640625
76,847139.596,0.2265625
77,853208.072,0.12890625
78,858055.749,0.08447265625
79,863976.761,0.06201171875
80,870194.335,0.099609375
81,874786.525,0.0595703125
82,880001.629,0.09423828125
83,885293.287,0.099609375
84,890025.18,0.10546875
85,894133.534,0.2490234375
86,898093.888,0.171875
87,902303.619,0.140625
88,908859.066,0.09130859375
89,914085.688,0.158203125
90,918239.97,0.0634765625
91,922608.38,0.03955078125
92,926604.446,0.18896484375
93,931147.557,0.2470703125
94,934983.692,0.03271484375
95,939081.71,0.06494140625
96,943040.665,0.07177734375
97,946716.856,0.10205078125
98,950547.168,0.10888671875
99,954629.654,0.0361328125
100,958112.149,0.04638671875
101,961945.537,0.05078125
102,966170.477,0.10205078125
103,970594.312,0.04443359375
104,974771.609,0.05810546875
105,978848.66,0.17431640625
106,982865.213,0.06787109375
107,986756.549,0.03955078125
108,990656.096,0.02783203125
109,994850.616,0.025390625
110,998831.818,0.04052734375
111,1003074.225,0.0673828125
112,1006918.158,0.1064453125
113,1010749.33,0.08984375
114,1015447.575,0.10205078125
115,1019963.526,0.11083984375
116,1024228.736,0.08203125
117,1028024.105,0.04248046875
118,1031674.327,0.0341796875
119,1034821.644,0.08544921875
120,1038042.157,0.07861328125
121,1041940.746,0.091796875
122,1046690.09,0.14990234375
