,pos,g123
0,185756.747,0.038367346938775505
1,218856.211,0.053061224489795916
2,232126.84,0.07918367346938775
3,244195.418,0.06285714285714285
4,252514.115,0.08897959183673468
5,261151.719,0.08897959183673468
6,271265.402,0.11836734693877554
7,280790.205,0.07591836734693877
8,289164.448,0.06775510204081632
9,298160.99,0.12326530612244896
10,309338.294,0.038367346938775505
11,372700.109,0.053061224489795916
12,383988.079,0.06285714285714286
13,391934.996,0.08897959183673468
14,399140.053,0.06285714285714286
15,408148.354,0.053061224489795916
16,415532.89,0.08734693877551022
17,424607.954,0.053061224489795916
18,433795.699,0.038367346938775505
19,444965.502,0.038367346938775505
20,456466.996,0.03346938775510204
21,471194.127,0.038367346938775505
22,482582.806,0.03346938775510204
23,493084.211,0.03346938775510204
24,500033.751,0.03346938775510204
25,508711.192,0.03346938775510204
26,515446.917,0.038367346938775505
27,523081.996,0.038367346938775505
28,531289.947,0.038367346938775505
29,538580.315,0.03346938775510204
30,544722.446,0.038367346938775505
31,553037.603,0.03346938775510204
32,559902.604,0.038367346938775505
33,565136.601,0.03346938775510204
34,569915.268,0.03346938775510204
35,576186.278,0.03346938775510204
36,582826.184,0.038367346938775505
37,589405.332,0.03346938775510204
38,595132.888,0.038367346938775505
39,602821.694,0.03346938775510204
40,607136.703,0.03346938775510204
41,611219.52,0.03346938775510204
42,615464.764,0.038367346938775505
43,619795.312,0.03346938775510204
44,624987.177,0.03346938775510204
45,629813.327,0.03346938775510204
46,635016.856,0.03346938775510204
47,640138.284,0.03346938775510204
48,645620.265,0.03346938775510204
49,651351.638,0.03346938775510204
50,656619.95,0.038367346938775505
51,661686.798,0.03346938775510204
52,666646.568,0.03346938775510204
53,671130.506,0.038367346938775505
54,675295.993,0.038367346938775505
55,679546.181,0.03346938775510204
56,684083.702,0.038367346938775505
57,688021.014,0.03346938775510204
58,692707.153,0.03346938775510204
59,697548.787,0.03346938775510204
60,703958.161,0.038367346938775505
61,755526.67,0.03346938775510204
62,788635.083,0.03346938775510204
63,792405.349,0.03346938775510204
64,796152.325,0.03346938775510204
65,800636.235,0.03346938775510204
66,805496.413,0.03346938775510204
67,809960.268,0.03346938775510204
68,813875.856,0.03346938775510204
69,817570.159,0.03346938775510204
70,821366.437,0.03346938775510204
71,825652.134,0.03346938775510204
72,830088.388,0.03346938775510204
73,833967.155,0.03346938775510204
74,837682.173,0.03346938775510204
75,841404.356,0.03346938775510204
76,847139.596,0.038367346938775505
77,853208.072,0.03346938775510204
78,858055.749,0.03346938775510204
79,863976.761,0.03346938775510204
80,870194.335,0.03346938775510204
81,874786.525,0.03346938775510204
82,880001.629,0.03346938775510204
83,885293.287,0.03346938775510204
84,890025.18,0.038367346938775505
85,894133.534,0.03346938775510204
86,898093.888,0.03346938775510204
87,902303.619,0.03346938775510204
88,908859.066,0.03346938775510204
89,914085.688,0.03346938775510204
90,918239.97,0.03346938775510204
91,922608.38,0.03346938775510204
92,926604.446,0.03346938775510204
93,931147.557,0.03346938775510204
94,934983.692,0.03346938775510204
95,939081.71,0.03346938775510204
96,943040.665,0.03346938775510204
97,946716.856,0.03346938775510204
98,950547.168,0.03346938775510204
99,954629.654,0.03346938775510204
100,958112.149,0.03346938775510204
101,961945.537,0.03346938775510204
102,966170.477,0.03346938775510204
103,970594.312,0.03346938775510204
104,974771.609,0.03346938775510204
105,978848.66,0.03346938775510204
106,982865.213,0.03346938775510204
107,986756.549,0.03346938775510204
108,990656.096,0.03346938775510204
109,994850.616,0.03346938775510204
110,998831.818,0.03346938775510204
111,1003074.225,0.03346938775510204
112,1006918.158,0.03346938775510204
113,1010749.33,0.03346938775510204
114,1015447.575,0.038367346938775505
115,1019963.526,0.038367346938775505
116,1024228.736,0.03346938775510204
117,1028024.105,0.03346938775510204
118,1031674.327,0.03346938775510204
119,1034821.644,0.03346938775510204
120,1038042.157,0.038367346938775505
121,1041940.746,0.03346938775510204
122,1046690.09,0.03346938775510204
123,1050357.308,0.03346938775510204
124,1054060.038,0.03346938775510204
125,1057945.805,0.03346938775510204
126,1062307.155,0.038367346938775505
127,1065678.002,0.03346938775510204
128,1069552.509,0.03346938775510204
129,1073328.597,0.03346938775510204
130,1077495.489,0.03346938775510204
131,1081361.176,0.03346938775510204
132,1084970.556,0.03346938775510204
133,1089577.247,0.038367346938775505
134,1093383.126,0.03346938775510204
135,1097710.061,0.03346938775510204
136,1102706.14,0.03346938775510204
137,1106291.192,0.03346938775510204
138,1109869.621,0.03346938775510204
139,1114289.983,0.03346938775510204
140,1119858.835,0.03346938775510204
141,1125176.095,0.03346938775510204
142,1129857.347,0.03346938775510204
143,1133781.691,0.03346938775510204
144,1137641.509,0.03346938775510204
145,1141396.946,0.03346938775510204
146,1145009.791,0.03346938775510204
147,1149374.662,0.03346938775510204
148,1154128.18,0.03346938775510204
149,1157983.562,0.03346938775510204
150,1162461.978,0.03346938775510204
151,1166364.855,0.03346938775510204
152,1170149.936,0.03346938775510204
153,1174434.954,0.03346938775510204
154,1179836.978,0.03346938775510204
155,1185838.915,0.03346938775510204
156,1190242.329,0.03346938775510204
157,1193790.203,0.03346938775510204
158,1197136.39,0.03346938775510204
159,1200618.03,0.03346938775510204
160,1204646.498,0.03346938775510204
161,1208149.921,0.03346938775510204
162,1211620.516,0.03346938775510204
163,1215958.636,0.03346938775510204
164,1220645.509,0.03346938775510204
165,1224667.524,0.03346938775510204
166,1228181.666,0.03346938775510204
167,1231673.816,0.03346938775510204
168,1235456.989,0.03346938775510204
169,1239083.362,0.03346938775510204
170,1242741.592,0.03346938775510204
171,1246300.925,0.03346938775510204
172,1250054.363,0.038367346938775505
173,1254409.671,0.03346938775510204
174,1258597.208,0.03346938775510204
175,1262987.529,0.038367346938775505
176,1267090.354,0.03346938775510204
177,1270590.883,0.03346938775510204
178,1274913.901,0.03346938775510204
179,1278627.4,0.038367346938775505
180,1282139.392,0.03346938775510204
181,1286684.293,0.03346938775510204
182,1290769.929,0.03346938775510204
183,1295791.302,0.038367346938775505
184,1303903.165,0.03346938775510204
185,1307662.821,0.03346938775510204
186,1311759.894,0.03346938775510204
187,1315958.246,0.03346938775510204
188,1319822.666,0.03346938775510204
189,1323352.631,0.03346938775510204
190,1327270.681,0.038367346938775505
191,1332225.467,0.03346938775510204
192,1353920.512,0.03346938775510204
193,1375296.241,0.03346938775510204
194,1379053.36,0.03346938775510204
195,1382941.185,0.03346938775510204
196,1387154.406,0.03346938775510204
197,1391377.793,0.03346938775510204
198,1395423.853,0.03346938775510204
199,1399192.08,0.03346938775510204
200,1403336.776,0.03346938775510204
201,1407189.356,0.03346938775510204
202,1412281.011,0.03346938775510204
203,1417420.453,0.03346938775510204
204,1421081.47,0.03346938775510204
205,1424647.458,0.03346938775510204
206,1428840.938,0.03346938775510204
207,1433456.969,0.038367346938775505
208,1438190.552,0.03346938775510204
209,1442841.637,0.03346938775510204
210,1446634.463,0.03346938775510204
211,1450421.344,0.03346938775510204
212,1454252.719,0.03346938775510204
213,1457810.74,0.03346938775510204
214,1462022.567,0.03346938775510204
215,1466098.764,0.03346938775510204
216,1473531.456,0.03346938775510204
217,1501157.063,0.03346938775510204
218,1506273.81,0.03346938775510204
219,1511373.84,0.03346938775510204
220,1515661.032,0.044897959183673466
221,1519728.095,0.03346938775510204
222,1523895.954,0.03346938775510204
223,1529208.662,0.03346938775510204
224,1532771.254,0.03346938775510204
225,1536424.945,0.03346938775510204
226,1540647.138,0.03346938775510204
227,1544711.08,0.03346938775510204
228,1548663.279,0.03346938775510204
229,1552965.333,0.03346938775510204
230,1556943.885,0.03346938775510204
231,1561061.309,0.03346938775510204
232,1565033.912,0.03346938775510204
