,pos,g123
0,174115.3742857143,0.243801652892562
1,214593.67571428572,0.32552800734618914
2,221472.96,0.24931129476584024
3,231522.26285714286,0.4421487603305785
4,240735.86571428573,0.31037649219467395
5,247345.68857142856,0.26170798898071623
6,252923.1542857143,0.3498622589531681
7,258668.27,0.4219467401285585
8,265700.28714285715,0.4715335169880625
9,272731.6785714286,0.4977043158861341
10,279610.5,0.3241505968778697
11,285246.03571428574,0.3112947658402203
12,291443.4442857143,0.22038567493112948
13,297877.2,0.31726354453627176
14,303158.68,0.2695133149678604
15,329810.52428571426,0.17401285583103765
16,373398.72428571427,0.2933884297520661
17,381632.08,0.2649219467401286
18,387784.47714285715,0.35950413223140504
19,393005.65,0.2704315886134068
20,397667.10714285716,0.24012855831037647
21,404367.7042857143,0.21212121212121215
22,410065.4514285714,0.21579430670339758
23,414998.9414285714,0.155188246097337
24,421434.97285714286,0.15977961432506885
25,428006.54142857145,0.1616161616161616
26,433829.51285714284,0.13820018365472908
27,442201.5757142857,0.22681359044995406
28,450037.58,0.10560146923783287
29,458329.8242857143,0.11616161616161616
30,469689.02142857143,0.09182736455463728
31,476871.15714285715,0.04269972451790635
32,485812.77571428573,0.06565656565656566
33,492848.32,0.05785123966942149
34,497522.92285714287,0.03994490358126722
35,502657.3028571429,0.07667584940312214
36,509442.57285714283,0.06427915518824612
37,514068.2342857143,0.10789715335169882
38,517953.9442857143,0.11662075298438934
39,524755.1771428571,0.11065197428833794
40,530041.7285714286,0.11570247933884296
41,535768.8328571429,0.0876951331496786
42,539914.2171428571,0.04866850321395776
43,544319.8671428572,0.081267217630854
44,550208.3185714285,0.04132231404958679
45,555582.0228571428,0.08356290174471993
46,560257.4885714286,0.09366391184573002
47,563981.3542857143,0.042699724517906344
48,567259.7014285715,0.03489439853076218
49,570644.7314285714,0.026170798898071633
50,574880.0514285715,0.045454545454545456
51,580060.5542857143,0.08539944903581267
52,584666.9685714286,0.05555555555555556
53,589113.3157142857,0.05555555555555556
54,593111.43,0.061065197428833796
55,597754.1771428571,0.09182736455463728
56,603090.2571428572,0.0748393021120294
57,606114.4014285714,0.052800734618916434
58,608989.76,0.0872359963269054
59,611831.3685714286,0.026629935720844815
60,614840.2085714285,0.032139577594123045
61,617735.4242857143,0.032598714416896234
62,621026.0885714286,0.03535353535353536
63,624773.59,0.03764921946740128
64,628133.1528571428,0.045454545454545456
65,631470.7971428571,0.042240587695133155
